date_hour,fixing,fixing_1_volume,hour,date,Krajowe zapotrzebowanie na moc,Suma zdolności wytwórczych JWCD,Suma zdolności wytwórczych nJWCD,Generacja JWCD,Generacja nJWCD,Generacja źródeł wiatrowych,Wymagana rezerwa mocy ponad zapotrzebowanie,fixing_minus_1d,fixing_minus_2d,fixing_minus_3d,fixing_minus_4d,fixing_minus_5d,fixing_minus_6d,fixing_minus_7d,fixing_1_volume_minus_1d
2018-01-24 02:00:00,109.12,2669.7,2,2018-01-24,18100,23113,9562,9441,8659,2979,1631,121.71,127.2,123.45,130.0,111.4,119.0,115.4,1945.5
2018-01-24 03:00:00,107.4,2719.2,3,2018-01-24,18125,23113,9772,9256,8869,3199,1634,121.71,126.6,122.0,127.7,114.0,118.0,115.4,1858.7
2018-01-24 04:00:00,109.89,2674.6,4,2018-01-24,18350,23113,9932,9321,9029,3359,1654,124.6,128.0,122.0,127.7,116.4,119.04,115.4,1793.7
2018-01-24 05:00:00,116.8,2439.5,5,2018-01-24,19125,23113,10033,9995,9130,3469,1724,131.0,130.8,125.7,133.05,125.0,127.0,120.0,1848.3
2018-01-24 06:00:00,141.99,2067.6,6,2018-01-24,21625,23113,10158,12349,9276,3575,1949,162.8,155.0,127.0,146.51,160.0,169.65,147.89,2701.9
2018-01-24 07:00:00,163.3,2232.9,7,2018-01-24,23525,23113,10348,13975,9550,3702,2120,194.0,190.0,128.59,149.18,178.75,171.09,165.88,1827.0
2018-01-24 08:00:00,171.0,2182.2,8,2018-01-24,24350,23028,10364,14789,9561,3702,2194,213.0,220.0,129.77,170.0,198.62,190.25,171.87,1846.7
2018-01-24 09:00:00,180.0,2222.4,9,2018-01-24,24775,23028,10377,15201,9574,3663,2232,254.6,252.0,146.98,212.7,210.0,201.45,176.4,2091.0
2018-01-24 10:00:00,178.0,2169.1,10,2018-01-24,24900,23028,10339,15365,9535,3603,2243,265.6,234.19,154.28,250.0,214.3,204.34,180.0,2150.4
2018-01-24 11:00:00,180.0,2210.5,11,2018-01-24,25000,23028,10275,15529,9471,3544,2252,280.3,237.63,161.8,277.2,225.0,205.45,180.4,2161.3
2018-01-24 12:00:00,182.0,2255.8,12,2018-01-24,25025,23057,10279,15550,9475,3482,2255,282.8,227.53,162.08,275.0,250.0,205.0,182.0,2153.1
2018-01-24 13:00:00,184.75,2251.3,13,2018-01-24,25100,23057,10257,15647,9453,3460,2261,284.0,223.68,158.04,272.2,250.0,204.34,184.3,2187.6
2018-01-24 14:00:00,180.0,2103.9,14,2018-01-24,24850,23057,10268,15386,9464,3472,2239,237.3,197.91,150.32,222.55,248.6,185.34,176.18,1860.6
2018-01-24 15:00:00,171.3,1863.8,15,2018-01-24,24700,23057,10313,15231,9469,3491,2225,225.0,195.37,150.32,216.7,250.0,180.0,175.83,1678.3
2018-01-24 16:00:00,180.0,2239.0,16,2018-01-24,25275,23086,10440,15679,9596,3618,2277,250.93,240.0,169.99,277.2,313.05,195.0,198.3,1659.4
2018-01-24 17:00:00,182.0,2349.0,17,2018-01-24,25750,23086,10555,16037,9713,3803,2320,255.6,250.0,182.45,300.0,318.8,186.15,198.3,1894.6
2018-01-24 18:00:00,171.71,2330.1,18,2018-01-24,25525,23086,10738,15626,9899,3987,2300,201.0,214.0,187.0,250.0,273.9,180.0,186.0,1762.2
2018-01-24 19:00:00,166.9,2515.1,19,2018-01-24,25350,23086,10890,15315,10035,4125,2284,195.0,193.31,180.55,232.7,261.47,170.0,176.63,2004.7
2018-01-24 20:00:00,155.0,2523.4,20,2018-01-24,24600,23113,10993,14477,10123,4229,2216,175.28,177.57,169.59,190.0,215.91,163.45,169.22,2173.5
2018-01-24 21:00:00,140.93,3068.1,21,2018-01-24,22900,23113,11076,12694,10206,4327,2063,155.0,160.99,150.32,155.0,172.12,147.69,150.0,2341.1
2018-01-24 22:00:00,123.4,2702.0,22,2018-01-24,21300,23113,11090,11159,10141,4387,1919,129.68,145.0,144.4,149.18,166.65,142.4,142.39,2057.9
2018-01-24 23:00:00,114.36,2788.6,23,2018-01-24,20100,23113,11124,9929,10171,4421,1811,122.9,130.8,129.77,143.8,148.73,125.0,125.0,1964.7
2018-01-25 00:00:00,98.29,3166.8,0,2018-01-25,18750,22888,10691,9004,9746,4141,1690,116.8,129.0,128.59,128.59,137.67,120.0,124.5,2306.5
2018-01-25 01:00:00,90.17,3127.7,1,2018-01-25,18125,22888,10733,8337,9788,4183,1633,113.19,122.0,128.35,127.35,133.0,115.0,119.05,2409.1
2018-01-25 02:00:00,88.0,3238.4,2,2018-01-25,17900,22888,10784,8099,9801,4206,1613,109.12,121.71,127.2,123.45,130.0,111.4,119.0,2669.7
2018-01-25 03:00:00,90.0,3222.0,3,2018-01-25,17925,22888,10778,8130,9795,4210,1615,107.4,121.71,126.6,122.0,127.7,114.0,118.0,2719.2
2018-01-25 04:00:00,95.21,3103.1,4,2018-01-25,18150,22888,10721,8392,9758,4153,1635,109.89,124.6,128.0,122.0,127.7,116.4,119.04,2674.6
2018-01-25 05:00:00,109.8,2702.9,5,2018-01-25,18925,22888,10599,9275,9650,4040,1705,116.8,131.0,130.8,125.7,133.05,125.0,127.0,2439.5
2018-01-25 06:00:00,137.87,2278.1,6,2018-01-25,21500,22888,10475,11948,9552,3881,1937,141.99,162.8,155.0,127.0,146.51,160.0,169.65,2067.6
2018-01-25 07:00:00,163.0,2280.8,7,2018-01-25,23425,22888,10292,13972,9453,3636,2110,163.3,194.0,190.0,128.59,149.18,178.75,171.09,2232.9
2018-01-25 08:00:00,170.0,2066.4,8,2018-01-25,24250,22803,10090,15001,9249,3418,2184,171.0,213.0,220.0,129.77,170.0,198.62,190.25,2182.2
2018-01-25 09:00:00,180.0,1985.7,9,2018-01-25,24675,22803,9924,15592,9083,3212,2223,180.0,254.6,252.0,146.98,212.7,210.0,201.45,2222.4
2018-01-25 10:00:00,180.0,2001.9,10,2018-01-25,24800,22803,9677,15965,8835,2934,2234,178.0,265.6,234.19,154.28,250.0,214.3,204.34,2169.1
2018-01-25 11:00:00,190.29,1997.2,11,2018-01-25,24900,22803,9349,16393,8507,2617,2243,180.0,280.3,237.63,161.8,277.2,225.0,205.45,2210.5
2018-01-25 12:00:00,195.0,1780.3,12,2018-01-25,24925,22832,9043,16724,8201,2311,2245,182.0,282.8,227.53,162.08,275.0,250.0,205.0,2255.8
2018-01-25 13:00:00,196.76,1801.6,13,2018-01-25,24975,22832,8836,16981,7994,2109,2250,184.75,284.0,223.68,158.04,272.2,250.0,204.34,2251.3
2018-01-25 14:00:00,194.84,1736.9,14,2018-01-25,24650,22832,8697,16795,7855,1976,2220,180.0,237.3,197.91,150.32,222.55,248.6,185.34,2103.9
2018-01-25 15:00:00,195.0,1678.2,15,2018-01-25,24500,22832,8550,16792,7708,1847,2207,171.3,225.0,195.37,150.32,216.7,250.0,180.0,1863.8
2018-01-25 16:00:00,209.78,1831.7,16,2018-01-25,25100,22861,8508,17434,7666,1805,2261,180.0,250.93,240.0,169.99,277.2,313.05,195.0,2239.0
2018-01-25 17:00:00,225.0,1955.8,17,2018-01-25,25425,22861,8451,17814,7611,1818,2290,182.0,255.6,250.0,182.45,300.0,318.8,186.15,2349.0
2018-01-25 18:00:00,217.72,1798.0,18,2018-01-25,25125,22861,8461,17501,7624,1824,2263,171.71,201.0,214.0,187.0,250.0,273.9,180.0,2330.1
2018-01-25 19:00:00,207.11,1931.1,19,2018-01-25,24950,22861,8429,17357,7593,1768,2247,166.9,195.0,193.31,180.55,232.7,261.47,170.0,2515.1
2018-01-25 20:00:00,189.55,1651.4,20,2018-01-25,24225,22888,8351,16727,7498,1676,2182,155.0,175.28,177.57,169.59,190.0,215.91,163.45,2523.4
2018-01-25 21:00:00,170.49,1384.0,21,2018-01-25,22600,22888,8218,15252,7348,1582,2036,140.93,155.0,160.99,150.32,155.0,172.12,147.69,3068.1
2018-01-25 22:00:00,157.0,2406.6,22,2018-01-25,21000,23113,8089,13860,7140,1487,1892,123.4,129.68,145.0,144.4,149.18,166.65,142.4,2702.0
2018-01-25 23:00:00,145.0,1620.9,23,2018-01-25,19800,23113,7986,12772,7028,1390,1784,114.36,122.9,130.8,129.77,143.8,148.73,125.0,2788.6
2018-01-26 00:00:00,135.01,1752.0,0,2018-01-26,18750,23113,7658,11973,6777,1208,1690,98.29,116.8,129.0,128.59,128.59,137.67,120.0,3166.8
2018-01-26 01:00:00,129.01,1624.9,1,2018-01-26,18125,23113,7666,11360,6765,1181,1634,90.17,113.19,122.0,128.35,127.35,133.0,115.0,3127.7
2018-01-26 02:00:00,123.74,1617.3,2,2018-01-26,17900,23113,7625,11156,6744,1145,1613,88.0,109.12,121.71,127.2,123.45,130.0,111.4,3238.4
2018-01-26 03:00:00,123.74,1574.7,3,2018-01-26,17925,23113,7558,11248,6677,1088,1616,90.0,107.4,121.71,126.6,122.0,127.7,114.0,3222.0
2018-01-26 04:00:00,128.08,1555.2,4,2018-01-26,18150,23113,7486,11545,6605,1016,1636,95.21,109.89,124.6,128.0,122.0,127.7,116.4,3103.1
2018-01-26 05:00:00,138.84,1480.4,5,2018-01-26,18925,23113,7406,12386,6539,946,1706,109.8,116.8,131.0,130.8,125.7,133.05,125.0,2702.9
2018-01-26 06:00:00,164.79,1934.9,6,2018-01-26,21500,23113,7374,14917,6583,878,1937,137.87,141.99,162.8,155.0,127.0,146.51,160.0,2278.1
2018-01-26 07:00:00,192.66,1351.1,7,2018-01-26,23425,23113,7352,16834,6591,796,2111,163.0,163.3,194.0,190.0,128.59,149.18,178.75,2280.8
2018-01-26 08:00:00,202.0,1594.8,8,2018-01-26,24250,23086,7278,17738,6512,716,2185,170.0,171.0,213.0,220.0,129.77,170.0,198.62,2066.4
2018-01-26 09:00:00,215.0,1759.5,9,2018-01-26,24675,23028,7205,18236,6439,631,2223,180.0,180.0,254.6,252.0,146.98,212.7,210.0,1985.7
2018-01-26 10:00:00,211.13,1760.5,10,2018-01-26,24800,23028,7138,18428,6372,564,2234,180.0,178.0,265.6,234.19,154.28,250.0,214.3,2001.9
2018-01-26 11:00:00,210.9,1834.0,11,2018-01-26,24900,23057,7074,18592,6308,515,2243,190.29,180.0,280.3,237.63,161.8,277.2,225.0,1997.2
2018-01-26 12:00:00,211.2,1859.9,12,2018-01-26,24925,23086,7047,18644,6281,493,2246,195.0,182.0,282.8,227.53,162.08,275.0,250.0,1780.3
2018-01-26 13:00:00,209.8,1973.5,13,2018-01-26,24975,23086,7101,18640,6335,547,2250,196.76,184.75,284.0,223.68,158.04,272.2,250.0,1801.6
2018-01-26 14:00:00,202.6,1769.2,14,2018-01-26,24650,23028,7132,18284,6366,578,2221,194.84,180.0,237.3,197.91,150.32,222.55,248.6,1736.9
2018-01-26 15:00:00,202.0,1726.4,15,2018-01-26,24500,23028,7139,18127,6373,604,2207,195.0,171.3,225.0,195.37,150.32,216.7,250.0,1678.2
2018-01-26 16:00:00,220.0,2011.0,16,2018-01-26,25100,23057,7151,18715,6385,616,2261,209.78,180.0,250.93,240.0,169.99,277.2,313.05,1831.7
2018-01-26 17:00:00,240.0,1898.1,17,2018-01-26,25425,23086,7162,19027,6398,618,2291,225.0,182.0,255.6,250.0,182.45,300.0,318.8,1955.8
2018-01-26 18:00:00,224.7,1678.0,18,2018-01-26,25125,23057,7168,18718,6407,619,2264,217.72,171.71,201.0,214.0,187.0,250.0,273.9,1798.0
2018-01-26 19:00:00,210.3,1675.4,19,2018-01-26,24950,23028,7154,18556,6394,591,2248,207.11,166.9,195.0,193.31,180.55,232.7,261.47,1931.1
2018-01-26 20:00:00,189.4,1434.5,20,2018-01-26,24225,23113,7125,17877,6348,547,2183,189.55,155.0,175.28,177.57,169.59,190.0,215.91,1651.4
2018-01-26 21:00:00,172.08,1651.2,21,2018-01-26,22600,23113,7043,16403,6197,503,2036,170.49,140.93,155.0,160.99,150.32,155.0,172.12,1384.0
2018-01-26 22:00:00,158.5,2212.6,22,2018-01-26,21000,23113,6957,14948,6052,459,1892,157.0,123.4,129.68,145.0,144.4,149.18,166.65,2406.6
2018-01-26 23:00:00,142.57,1381.2,23,2018-01-26,19800,23113,6901,13824,5976,417,1784,145.0,114.36,122.9,130.8,129.77,143.8,148.73,1620.9
2018-01-27 00:00:00,144.04,1301.3,0,2018-01-27,18400,22130,6874,12376,6024,429,1658,135.01,98.29,116.8,129.0,128.59,128.59,137.67,1752.0
2018-01-27 01:00:00,142.01,1323.2,1,2018-01-27,17650,22130,6875,11625,6025,423,1591,129.01,90.17,113.19,122.0,128.35,127.35,133.0,1624.9
2018-01-27 02:00:00,138.01,1316.3,2,2018-01-27,17200,22130,6857,11193,6007,410,1550,123.74,88.0,109.12,121.71,127.2,123.45,130.0,1617.3
2018-01-27 03:00:00,135.01,1335.8,3,2018-01-27,17075,22130,6839,11086,5989,402,1539,123.74,90.0,107.4,121.71,126.6,122.0,127.7,1574.7
2018-01-27 04:00:00,135.0,1312.4,4,2018-01-27,17100,22130,6829,11121,5979,392,1541,128.08,95.21,109.89,124.6,128.0,122.0,127.7,1555.2
2018-01-27 05:00:00,140.1,1367.7,5,2018-01-27,17325,22130,6814,11361,5964,372,1562,138.84,109.8,116.8,131.0,130.8,125.7,133.05,1480.4
2018-01-27 06:00:00,142.67,1573.1,6,2018-01-27,18275,21438,6802,12323,5952,349,1647,164.79,137.87,141.99,162.8,155.0,127.0,146.51,1934.9
2018-01-27 07:00:00,150.0,1460.6,7,2018-01-27,19175,21055,6828,13142,6033,323,1728,192.66,163.0,163.3,194.0,190.0,128.59,149.18,1351.1
2018-01-27 08:00:00,165.68,2156.5,8,2018-01-27,20225,20999,6842,14183,6042,311,1823,202.0,170.0,171.0,213.0,220.0,129.77,170.0,1594.8
2018-01-27 09:00:00,183.26,2268.0,9,2018-01-27,21275,20999,6836,15244,6031,306,1917,215.0,180.0,180.0,254.6,252.0,146.98,212.7,1759.5
2018-01-27 10:00:00,186.34,2581.9,10,2018-01-27,21850,20999,6855,15816,6034,320,1969,211.13,180.0,178.0,265.6,234.19,154.28,250.0,1760.5
2018-01-27 11:00:00,188.71,2501.4,11,2018-01-27,22050,20999,6864,16024,6026,339,1987,210.9,190.29,180.0,280.3,237.63,161.8,277.2,1834.0
2018-01-27 12:00:00,188.71,2532.7,12,2018-01-27,21950,21028,6889,15899,6051,369,1978,211.2,195.0,182.0,282.8,227.53,162.08,275.0,1859.9
2018-01-27 13:00:00,181.01,2628.2,13,2018-01-27,21750,21028,6909,15679,6071,379,1960,209.8,196.76,184.75,284.0,223.68,158.04,272.2,1973.5
2018-01-27 14:00:00,166.38,2482.6,14,2018-01-27,21100,21028,6902,15036,6064,372,1901,202.6,194.84,180.0,237.3,197.91,150.32,222.55,1769.2
2018-01-27 15:00:00,166.38,2370.8,15,2018-01-27,20900,21028,6876,14847,6053,370,1883,202.0,195.0,171.3,225.0,195.37,150.32,216.7,1726.4
2018-01-27 16:00:00,181.01,2333.4,16,2018-01-27,21700,20970,6990,15517,6183,479,1955,220.0,209.78,180.0,250.93,240.0,169.99,277.2,2011.0
2018-01-27 17:00:00,188.71,2326.5,17,2018-01-27,22325,20970,7171,15954,6371,651,2012,240.0,225.0,182.0,255.6,250.0,182.45,300.0,1898.1
2018-01-27 18:00:00,180.0,2419.0,18,2018-01-27,22100,21449,7343,15554,6546,823,1991,224.7,217.72,171.71,201.0,214.0,187.0,250.0,1678.0
2018-01-27 19:00:00,167.0,2361.2,19,2018-01-27,21850,21449,7605,15041,6809,1081,1969,210.3,207.11,166.9,195.0,193.31,180.55,232.7,1675.4
2018-01-27 20:00:00,147.0,2116.3,20,2018-01-27,21200,21505,7896,14100,7100,1377,1910,189.4,189.55,155.0,175.28,177.57,169.59,190.0,1434.5
2018-01-27 21:00:00,142.72,1976.5,21,2018-01-27,19925,21505,8168,12608,7317,1673,1796,172.08,170.49,140.93,155.0,160.99,150.32,155.0,1651.2
2018-01-27 22:00:00,135.67,2069.8,22,2018-01-27,18850,21505,8483,11218,7632,2011,1699,158.5,157.0,123.4,129.68,145.0,144.4,149.18,2212.6
2018-01-27 23:00:00,125.82,2291.4,23,2018-01-27,17775,21505,8834,9792,7983,2368,1602,142.57,145.0,114.36,122.9,130.8,129.77,143.8,1381.2
2018-01-28 00:00:00,121.98,2970.3,0,2018-01-28,16625,21138,8637,9003,7622,2041,1496,144.04,135.01,98.29,116.8,129.0,128.59,128.59,1301.3
2018-01-28 01:00:00,117.11,3087.1,1,2018-01-28,15925,21138,9034,7926,7999,2415,1433,142.01,129.01,90.17,113.19,122.0,128.35,127.35,1323.2
2018-01-28 02:00:00,100.4,3364.7,2,2018-01-28,15525,21138,9442,7112,8413,2847,1397,138.01,123.74,88.0,109.12,121.71,127.2,123.45,1316.3
2018-01-28 03:00:00,90.0,3661.0,3,2018-01-28,15400,21138,9845,6589,8811,3268,1386,135.01,123.74,90.0,107.4,121.71,126.6,122.0,1335.8
2018-01-28 04:00:00,86.05,3835.0,4,2018-01-28,15400,21138,10182,6257,9143,3625,1386,135.0,128.08,95.21,109.89,124.6,128.0,122.0,1312.4
2018-01-28 05:00:00,85.75,3970.9,5,2018-01-28,15500,21138,10465,6074,9426,3932,1395,140.1,138.84,109.8,116.8,131.0,130.8,125.7,1367.7
2018-01-28 06:00:00,90.0,3840.5,6,2018-01-28,15925,21138,10760,6203,9722,4218,1433,142.67,164.79,137.87,141.99,162.8,155.0,127.0,1573.1
2018-01-28 07:00:00,90.0,3870.8,7,2018-01-28,16150,20709,11005,6132,10018,4425,1454,150.0,192.66,163.0,163.3,194.0,190.0,128.59,1460.6
2018-01-28 08:00:00,110.0,3557.0,8,2018-01-28,16900,20709,11152,6747,10153,4538,1521,165.68,202.0,170.0,171.0,213.0,220.0,129.77,2156.5
2018-01-28 09:00:00,121.53,3471.9,9,2018-01-28,18050,20709,11255,7796,10254,4634,1625,183.26,215.0,180.0,180.0,254.6,252.0,146.98,2268.0
2018-01-28 10:00:00,124.98,3432.8,10,2018-01-28,18975,20709,11286,8690,10285,4662,1708,186.34,211.13,180.0,178.0,265.6,234.19,154.28,2581.9
2018-01-28 11:00:00,124.98,3605.4,11,2018-01-28,19200,20709,11283,8918,10282,4644,1728,188.71,210.9,190.29,180.0,280.3,237.63,161.8,2501.4
2018-01-28 12:00:00,124.98,3546.3,12,2018-01-28,19200,20709,11262,8938,10262,4622,1728,188.71,211.2,195.0,182.0,282.8,227.53,162.08,2532.7
2018-01-28 13:00:00,124.98,3727.1,13,2018-01-28,19200,20709,11183,9017,10183,4549,1728,181.01,209.8,196.76,184.75,284.0,223.68,158.04,2628.2
2018-01-28 14:00:00,123.0,3746.7,14,2018-01-28,18900,21229,11077,8821,10079,4444,1701,166.38,202.6,194.84,180.0,237.3,197.91,150.32,2482.6
2018-01-28 15:00:00,122.31,3658.4,15,2018-01-28,18725,21658,10976,8747,9978,4350,1685,166.38,202.0,195.0,171.3,225.0,195.37,150.32,2370.8
2018-01-28 16:00:00,124.98,3472.5,16,2018-01-28,19500,21658,11015,9509,9991,4306,1755,181.01,220.0,209.78,180.0,250.93,240.0,169.99,2333.4
2018-01-28 17:00:00,130.0,3366.9,17,2018-01-28,20400,21658,11002,10390,10010,4286,1836,188.71,240.0,225.0,182.0,255.6,250.0,182.45,2326.5
2018-01-28 18:00:00,130.0,3527.7,18,2018-01-28,20500,21658,11008,10474,10026,4272,1845,180.0,224.7,217.72,171.71,201.0,214.0,187.0,2419.0
2018-01-28 19:00:00,130.0,3611.7,19,2018-01-28,20475,21900,10959,10498,9977,4222,1843,167.0,210.3,207.11,166.9,195.0,193.31,180.55,2361.2
2018-01-28 20:00:00,124.98,3382.3,20,2018-01-28,20000,21900,10853,10129,9871,4158,1800,147.0,189.4,189.55,155.0,175.28,177.57,169.59,2116.3
2018-01-28 21:00:00,124.9,3437.3,21,2018-01-28,19100,21900,10776,9306,9794,4101,1719,142.72,172.08,170.49,140.93,155.0,160.99,150.32,1976.5
2018-01-28 22:00:00,122.34,3461.5,22,2018-01-28,18175,22508,10680,8529,9646,4017,1636,135.67,158.5,157.0,123.4,129.68,145.0,144.4,2069.8
2018-01-28 23:00:00,112.5,3455.8,23,2018-01-28,17125,22508,10582,7577,9548,3922,1541,125.82,142.57,145.0,114.36,122.9,130.8,129.77,2291.4
2018-01-29 00:00:00,104.0,3980.9,0,2018-01-29,16325,21950,10922,6451,9874,4295,1469,121.98,144.04,135.01,98.29,116.8,129.0,128.59,2970.3
2018-01-29 01:00:00,99.62,3926.4,1,2018-01-29,15875,21950,10866,6057,9818,4245,1429,117.11,142.01,129.01,90.17,113.19,122.0,128.35,3087.1
2018-01-29 02:00:00,94.16,3914.9,2,2018-01-29,15700,21950,10763,5985,9715,4147,1413,100.4,138.01,123.74,88.0,109.12,121.71,127.2,3364.7
2018-01-29 03:00:00,105.0,3856.5,3,2018-01-29,15675,21950,10629,6099,9576,4020,1411,90.0,135.01,123.74,90.0,107.4,121.71,126.6,3661.0
2018-01-29 04:00:00,114.59,3738.0,4,2018-01-29,16100,21950,10507,6651,9449,3907,1449,86.05,135.0,128.08,95.21,109.89,124.6,128.0,3835.0
2018-01-29 05:00:00,124.29,2933.0,5,2018-01-29,17150,21950,10410,7798,9352,3802,1544,85.75,140.1,138.84,109.8,116.8,131.0,130.8,3970.9
2018-01-29 06:00:00,141.16,1965.7,6,2018-01-29,20250,21950,10284,11002,9248,3670,1823,90.0,142.67,164.79,137.87,141.99,162.8,155.0,3840.5
2018-01-29 07:00:00,162.12,2266.3,7,2018-01-29,22475,21950,10209,13213,9262,3564,2021,90.0,150.0,192.66,163.0,163.3,194.0,190.0,3870.8
2018-01-29 08:00:00,168.97,2533.0,8,2018-01-29,23575,21950,10336,14200,9375,3650,2120,110.0,165.68,202.0,170.0,171.0,213.0,220.0,3557.0
2018-01-29 09:00:00,170.69,2627.7,9,2018-01-29,24175,21950,10471,14665,9510,3791,2174,121.53,183.26,215.0,180.0,180.0,254.6,252.0,3471.9
2018-01-29 10:00:00,169.81,2829.4,10,2018-01-29,24150,21950,10683,14428,9722,4011,2171,124.98,186.34,211.13,180.0,178.0,265.6,234.19,3432.8
2018-01-29 11:00:00,173.53,2996.9,11,2018-01-29,24325,21950,10970,14316,10009,4303,2187,124.98,188.71,210.9,190.29,180.0,280.3,237.63,3605.4
2018-01-29 12:00:00,170.8,3029.5,12,2018-01-29,24325,21950,11251,14035,10290,4593,2187,124.98,188.71,211.2,195.0,182.0,282.8,227.53,3546.3
2018-01-29 13:00:00,169.62,3013.5,13,2018-01-29,24300,21950,11418,13843,10457,4759,2185,124.98,181.01,209.8,196.76,184.75,284.0,223.68,3727.1
2018-01-29 14:00:00,165.48,2946.1,14,2018-01-29,23913,21950,11507,13365,10548,4850,2150,123.0,166.38,202.6,194.84,180.0,237.3,197.91,3746.7
2018-01-29 15:00:00,161.94,2940.6,15,2018-01-29,23600,21950,11600,12959,10641,4938,2122,122.31,166.38,202.0,195.0,171.3,225.0,195.37,3658.4
2018-01-29 16:00:00,167.62,2813.7,16,2018-01-29,24250,21950,11676,13539,10711,4974,2180,124.98,181.01,220.0,209.78,180.0,250.93,240.0,3472.5
2018-01-29 17:00:00,175.24,2698.0,17,2018-01-29,24938,21950,11712,14179,10759,4978,2242,130.0,188.71,240.0,225.0,182.0,255.6,250.0,3366.9
2018-01-29 18:00:00,170.06,2739.3,18,2018-01-29,24688,21950,11731,13902,10786,4983,2220,130.0,180.0,224.7,217.72,171.71,201.0,214.0,3527.7
2018-01-29 19:00:00,167.5,3104.7,19,2018-01-29,24513,21950,11707,13767,10746,4952,2204,130.0,167.0,210.3,207.11,166.9,195.0,193.31,3611.7
2018-01-29 20:00:00,160.0,2968.6,20,2018-01-29,23775,21950,11620,13118,10657,4893,2138,124.98,147.0,189.4,189.55,155.0,175.28,177.57,3382.3
2018-01-29 21:00:00,143.87,3129.0,21,2018-01-29,22250,21950,11528,11681,10569,4830,2003,124.9,142.72,172.08,170.49,140.93,155.0,160.99,3437.3
2018-01-29 22:00:00,136.1,2996.5,22,2018-01-29,20725,21950,11443,10301,10424,4793,1865,122.34,135.67,158.5,157.0,123.4,129.68,145.0,3461.5
2018-01-29 23:00:00,125.05,3158.2,23,2018-01-29,19375,21950,11418,8976,10399,4768,1744,112.5,125.82,142.57,145.0,114.36,122.9,130.8,3455.8
2018-01-30 00:00:00,117.04,3649.4,0,2018-01-30,18200,22330,11541,7725,10475,4959,1640,104.0,121.98,144.04,135.01,98.29,116.8,129.0,3980.9
2018-01-30 01:00:00,113.99,3504.8,1,2018-01-30,17600,22330,11594,7072,10528,5022,1586,99.62,117.11,142.01,129.01,90.17,113.19,122.0,3926.4
2018-01-30 02:00:00,106.2,3643.9,2,2018-01-30,17313,22330,11670,6709,10604,5103,1560,94.16,100.4,138.01,123.74,88.0,109.12,121.71,3914.9
2018-01-30 03:00:00,106.3,3669.0,3,2018-01-30,17313,22330,11743,6636,10677,5186,1560,105.0,90.0,135.01,123.74,90.0,107.4,121.71,3856.5
2018-01-30 04:00:00,113.99,3531.6,4,2018-01-30,17700,22330,11806,6960,10740,5249,1595,114.59,86.05,135.0,128.08,95.21,109.89,124.6,3738.0
2018-01-30 05:00:00,120.55,3447.5,5,2018-01-30,18575,22330,11843,7798,10777,5291,1674,124.29,85.75,140.1,138.84,109.8,116.8,131.0,2933.0
2018-01-30 06:00:00,140.09,3086.7,6,2018-01-30,21000,22330,11884,10142,10858,5322,1892,141.16,90.0,142.67,164.79,137.87,141.99,162.8,1965.7
2018-01-30 07:00:00,161.28,3103.2,7,2018-01-30,22850,22330,11952,11909,10941,5324,2059,162.12,90.0,150.0,192.66,163.0,163.3,194.0,2266.3
2018-01-30 08:00:00,169.4,2547.4,8,2018-01-30,23700,22330,11959,12757,10943,5310,2135,168.97,110.0,165.68,202.0,170.0,171.0,213.0,2533.0
2018-01-30 09:00:00,172.6,2507.0,9,2018-01-30,24125,22960,11968,13173,10952,5290,2174,170.69,121.53,183.26,215.0,180.0,180.0,254.6,2627.7
2018-01-30 10:00:00,170.0,2666.7,10,2018-01-30,24025,22960,11983,13048,10977,5274,2165,169.81,124.98,186.34,211.13,180.0,178.0,265.6,2829.4
2018-01-30 11:00:00,172.18,2831.9,11,2018-01-30,24175,22960,11955,13226,10949,5256,2178,173.53,124.98,188.71,210.9,190.29,180.0,280.3,2996.9
2018-01-30 12:00:00,171.01,2866.7,12,2018-01-30,24300,22960,11923,13383,10917,5229,2189,170.8,124.98,188.71,211.2,195.0,182.0,282.8,3029.5
2018-01-30 13:00:00,171.01,2806.4,13,2018-01-30,24275,22960,11835,13435,10840,5141,2187,169.62,124.98,181.01,209.8,196.76,184.75,284.0,3013.5
2018-01-30 14:00:00,169.94,2537.7,14,2018-01-30,23775,22960,11687,13083,10692,4993,2142,165.48,123.0,166.38,202.6,194.84,180.0,237.3,2946.1
2018-01-30 15:00:00,173.3,2345.3,15,2018-01-30,23475,22960,11504,12966,10509,4829,2115,161.94,122.31,166.38,202.0,195.0,171.3,225.0,2940.6
2018-01-30 16:00:00,181.3,2169.2,16,2018-01-30,24050,22960,11330,13705,10345,4635,2167,167.62,124.98,181.01,220.0,209.78,180.0,250.93,2813.7
2018-01-30 17:00:00,192.7,2265.5,17,2018-01-30,24738,22960,11060,14661,10077,4432,2229,175.24,130.0,188.71,240.0,225.0,182.0,255.6,2698.0
2018-01-30 18:00:00,188.0,2258.2,18,2018-01-30,24475,22960,10860,14595,9880,4232,2205,170.06,130.0,180.0,224.7,217.72,171.71,201.0,2739.3
2018-01-30 19:00:00,183.0,2183.0,19,2018-01-30,24363,22960,10686,14650,9713,4044,2195,167.5,130.0,167.0,210.3,207.11,166.9,195.0,3104.7
